Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Engagement,Average_Call_Duration,Revenue_Per_Month
0,0,40,1,6195,86,187,25,3,1,1,30,999.24,0,298,71.20689655172414,24.37170731707317
0,0,40,0,570,14,1,10,2,1,2,25,30.78,0,25,38.0,0.7507317073170732
0,0,41,0,405,14,14,7,3,1,2,30,72.76,0,35,27.0,1.7323809523809526
0,0,40,0,0,0,1,0,2,1,2,25,4.5,1,1,0.0,0.10975609756097561
0,0,40,0,7203,127,385,42,3,1,1,30,1833.2,0,554,56.2734375,44.71219512195122
4,0,40,1,11160,154,12,46,4,1,1,45,312.85,0,212,72.0,7.630487804878049
5,0,40,1,6413,75,109,36,2,1,1,25,782.46,0,220,84.38157894736842,19.08439024390244
20,0,36,0,650,47,17,16,3,1,2,30,95.88,1,80,13.541666666666666,2.591351351351351
18,0,39,8,10130,93,2,41,5,1,1,55,156.345,0,136,107.76595744680851,3.908625
10,0,39,1,5513,98,27,23,2,1,1,25,373.995,1,148,55.686868686868685,9.349875
0,0,37,0,2535,22,1,13,3,1,1,30,106.28,0,36,110.21739130434783,2.796842105263158
6,1,38,0,2685,41,10,15,3,1,2,30,149.04,1,66,63.92857142857143,3.8215384615384616
6,0,39,0,1963,44,35,30,3,1,2,30,220.28,1,109,43.62222222222222,5.507
0,0,39,0,0,0,1,0,3,1,2,30,4.0,1,1,0.0,0.1
0,0,39,0,1363,25,1,5,4,1,1,45,37.2,0,31,52.42307692307692,0.93
0,0,36,1,6480,97,15,21,5,1,1,55,121.155,0,133,66.12244897959184,3.2744594594594596
0,0,39,0,323,7,10,3,4,1,2,45,33.25,1,20,40.375,0.83125
0,0,39,1,33,4,5,1,5,1,1,55,8.055,0,10,6.6,0.201375
22,0,34,3,15770,238,1,79,2,1,1,25,724.86,0,318,65.98326359832636,20.710285714285714
3,0,37,3,6660,116,272,32,2,2,1,25,1528.92,0,420,56.92307692307692,40.234736842105264
0,0,39,0,3413,82,3,27,3,1,1,30,151.8,0,112,41.12048192771084,3.7950000000000004
0,0,38,0,1360,44,39,19,3,1,2,30,212.16,0,102,30.22222222222222,5.4399999999999995
3,0,39,0,2475,53,176,22,2,1,1,25,905.76,0,251,45.833333333333336,22.644
1,0,30,1,1010,36,194,10,2,2,1,25,920.07,0,240,27.2972972972973,29.67967741935484
1,0,29,0,1263,39,31,67,4,1,1,45,110.05,0,137,31.575,3.6683333333333334
8,0,30,0,395,25,11,6,3,1,2,30,60.8,0,42,15.192307692307692,1.961290322580645
0,0,29,0,520,10,22,2,4,1,2,45,68.25,0,34,47.27272727272727,2.275
7,0,28,0,920,32,20,12,2,1,1,25,132.84,0,64,27.87878787878788,4.580689655172414
0,0,28,0,2920,61,9,22,3,1,1,30,155.24,0,92,47.096774193548384,5.353103448275863
0,0,21,0,1390,26,29,13,2,1,1,25,194.22,0,68,51.48148148148148,8.828181818181818
13,0,20,1,6087,141,86,41,2,2,1,25,667.26,0,268,42.86619718309859,31.774285714285714
9,0,18,0,8627,171,74,39,5,1,1,55,242.97,0,284,50.156976744186046,12.787894736842105
5,0,19,3,2547,45,32,18,3,1,1,30,231.68,0,95,55.369565217391305,11.584
0,0,12,1,4085,40,216,9,3,1,1,30,1029.0,0,265,99.63414634146342,79.15384615384616
0,0,12,1,1182,19,1,6,3,1,1,30,52.04,1,26,59.1,4.003076923076923
9,0,37,0,4775,76,23,15,2,1,1,25,321.795,0,114,62.01298701298701,8.46828947368421
1,0,38,0,723,10,8,2,2,1,2,25,68.985,0,20,65.72727272727273,1.7688461538461537
11,0,36,0,2858,65,360,22,2,1,1,25,1751.535,0,447,43.303030303030305,47.33878378378379
11,0,37,0,4603,71,2,33,1,1,1,15,268.07,0,106,63.93055555555556,7.054473684210526
4,0,37,0,2798,63,3,31,1,1,1,15,173.855,0,97,43.71875,4.575131578947368
12,0,37,1,4180,87,33,26,3,1,1,30,302.68,0,146,47.5,7.965263157894737
5,0,37,0,2765,44,286,16,3,1,1,30,1256.36,0,346,61.44444444444444,33.06210526315789
14,0,36,2,9520,126,145,41,3,1,1,30,965.84,0,312,74.96062992125984,26.103783783783786
8,0,37,0,14178,174,1,42,3,1,1,30,578.08,0,217,81.01714285714286,15.21263157894737
8,0,37,1,4920,88,3,23,3,1,1,30,212.32,0,114,55.28089887640449,5.5873684210526315
7,0,37,0,6323,100,8,10,2,1,1,25,325.035,0,118,62.603960396039604,8.553552631578947
10,0,37,0,2643,59,9,15,3,1,2,30,144.08,0,83,44.05,3.7915789473684214
26,1,37,3,15545,230,55,30,3,1,1,30,851.0,0,315,67.2943722943723,22.394736842105264
5,0,37,1,3500,32,484,6,3,1,1,30,2077.28,0,522,106.06060606060606,54.66526315789474
10,0,36,0,15890,187,151,28,2,1,1,25,1402.965,0,366,84.52127659574468,37.91797297297297
4,0,36,1,6905,91,187,24,3,1,1,30,1027.84,0,302,75.05434782608695,27.779459459459456
1,0,36,0,1280,19,1,9,2,1,2,25,62.955,0,29,64.0,1.7014864864864865
3,0,37,0,1115,19,14,6,2,1,2,25,114.03,0,39,55.75,3.0007894736842107
0,0,36,0,0,0,1,0,2,1,2,25,4.5,1,1,0.0,0.12162162162162163
4,0,36,0,7913,132,385,41,2,1,1,25,2094.525,0,558,59.49624060150376,56.608783783783785
8,0,36,1,11870,159,12,45,3,1,1,30,529.16,0,216,74.1875,14.30162162162162
9,0,36,1,7123,80,109,35,2,1,1,25,814.635,0,224,87.93827160493827,22.017162162162162
24,0,32,0,1360,52,17,15,2,1,2,25,140.04,1,84,25.660377358490567,4.243636363636363
22,0,35,8,10840,98,2,40,4,1,1,45,278.45,0,140,109.4949494949495,7.734722222222222
14,0,35,1,6223,103,27,22,2,1,1,25,406.17,0,152,59.83653846153846,11.2825
2,0,33,0,3245,27,1,12,3,1,1,30,134.88,0,40,115.89285714285714,3.9670588235294115
10,0,34,0,3395,46,10,14,3,1,2,30,177.64,1,70,72.23404255319149,5.075428571428571
10,1,35,0,2673,49,35,29,3,1,2,30,248.88,1,113,53.46,6.913333333333333
1,0,35,0,538,7,1,1,3,1,2,30,25.8,1,9,67.25,0.7166666666666667
2,0,35,0,2073,30,1,4,3,1,1,30,88.12,0,35,66.87096774193549,2.447777777777778
4,0,32,1,7190,102,15,20,4,1,1,45,219.8,0,137,69.80582524271844,6.660606060606061
1,0,35,0,1033,12,10,2,4,1,2,45,51.125,1,24,79.46153846153847,1.4201388888888888
1,0,35,1,743,9,5,1,5,1,1,55,18.78,0,15,74.3,0.5216666666666667
26,0,30,3,16480,243,1,78,2,1,1,25,757.035,0,322,67.54098360655738,24.42048387096774
7,0,33,3,7370,121,272,31,2,2,1,25,1561.095,0,424,60.40983606557377,45.91455882352941
3,0,35,0,4123,87,3,26,2,1,1,25,202.95,0,116,46.85227272727273,5.637499999999999
4,0,34,0,2070,49,39,18,3,1,2,30,240.76,0,106,41.4,6.878857142857143
7,0,35,0,3185,58,176,21,2,1,1,25,937.935,0,255,53.983050847457626,26.053749999999997
5,0,26,1,1720,41,194,9,2,2,1,25,952.245,0,244,40.95238095238095,35.26833333333333
5,0,25,0,1973,44,31,66,4,1,1,45,127.925,0,141,43.84444444444444,4.920192307692307
12,0,26,0,1105,30,11,5,2,1,2,25,100.575,0,46,35.645161290322584,3.725
1,0,25,0,1230,15,22,1,4,1,2,45,86.125,0,38,76.875,3.3125
11,0,24,0,1630,37,20,11,2,1,1,25,165.015,0,68,42.89473684210526,6.600599999999999
3,0,24,0,3630,66,9,21,3,1,1,30,183.84,0,96,54.17910447761194,7.3536
3,0,17,0,2100,31,29,12,2,1,1,25,226.395,0,72,65.625,12.5775
17,0,16,1,6797,146,86,40,1,2,1,15,854.865,0,272,46.23809523809524,50.28617647058824
13,0,14,0,9337,176,74,38,4,1,1,45,422.825,0,288,52.75141242937853,28.188333333333333
9,0,15,3,3257,50,32,17,3,1,1,30,260.28,0,99,63.86274509803921,16.2675
3,0,8,1,4795,45,216,8,3,1,1,30,1057.6,0,269,104.23913043478261,117.5111111111111
4,0,8,1,1892,24,1,5,3,1,1,30,80.64,1,30,75.68,8.96
0,0,35,0,3355,54,0,15,2,1,1,25,153.405,0,69,61.0,4.26125
0,0,34,0,1438,43,327,22,2,1,1,25,1538.145,0,392,32.68181818181818,43.947
0,0,35,0,3183,49,0,33,1,1,1,15,177.76,0,82,63.66,4.937777777777778
0,0,35,0,1378,41,0,31,1,1,1,15,78.045,0,72,32.80952380952381,2.1679166666666667
0,0,35,0,2760,65,0,26,2,1,1,25,127.125,0,91,41.81818181818182,3.53125
0,0,35,0,1345,22,253,16,3,1,1,30,1066.68,0,291,58.47826086956522,29.630000000000003
2,0,34,0,8100,104,112,41,3,1,1,30,776.16,0,257,77.14285714285714,22.176
0,0,35,0,12758,152,0,42,3,1,1,30,516.4,0,194,83.38562091503267,14.344444444444443
0,0,35,0,3500,66,0,23,3,1,1,30,142.64,0,89,52.23880597014925,3.9622222222222216
0,0,35,0,4903,78,0,10,2,1,1,25,224.145,0,88,62.063291139240505,6.22625
0,0,35,0,1223,37,0,15,3,1,2,30,50.4,0,52,32.18421052631579,1.4
14,0,35,1,14125,208,22,30,2,1,1,25,743.985,0,260,67.58373205741627,20.66625
0,0,35,0,2080,10,451,6,3,1,1,30,1887.6,0,467,189.0909090909091,52.43333333333333
0,0,34,0,14470,165,118,28,2,1,1,25,1189.575,0,311,87.16867469879519,33.987857142857145
0,0,34,0,5485,69,154,24,3,1,1,30,838.16,0,247,78.35714285714286,23.94742857142857
0,0,34,0,6493,110,352,41,2,1,1,25,1881.135,0,503,58.4954954954955,53.74671428571428
0,0,34,0,10450,137,0,45,3,1,1,30,423.48,0,182,75.72463768115942,12.099428571428572
0,0,34,0,5703,58,76,35,2,1,1,25,601.245,0,169,96.66101694915254,17.178428571428572
0,1,30,0,0,0,0,0,2,1,2,25,0.0,1,0,0.0,0.0
10,0,33,6,9420,76,0,40,4,1,1,45,237.4,0,116,122.33766233766234,6.982352941176471
2,1,33,0,4803,81,0,22,2,1,1,25,219.78,1,103,58.573170731707314,6.464117647058823
0,0,31,0,1825,5,0,12,3,1,1,30,73.2,0,17,304.1666666666667,2.2875
0,0,32,0,1975,24,0,14,2,1,2,25,89.955,1,38,79.0,2.725909090909091
0,0,33,0,1253,27,2,29,3,1,2,30,59.2,1,58,44.75,1.7411764705882353
0,1,33,0,0,0,0,0,2,1,2,25,0.0,1,0,0.0,0.0
0,0,33,0,653,8,0,4,3,1,1,30,26.44,0,12,72.55555555555556,0.7776470588235295
0,0,30,0,5770,80,0,20,4,1,1,45,146.25,0,100,71.23456790123457,4.717741935483871
14,0,28,1,15060,221,0,78,2,1,1,25,687.645,0,299,67.83783783783784,23.711896551724138
0,0,31,1,5950,99,239,31,2,2,1,25,1347.705,0,369,59.5,42.11578125
0,0,33,0,2703,65,0,26,2,1,1,25,124.56,0,91,40.95454545454545,3.663529411764706
0,0,32,0,650,27,6,18,3,1,2,30,51.08,0,51,23.214285714285715,1.5478787878787879
0,0,33,0,1765,36,143,21,2,1,1,25,724.545,0,200,47.7027027027027,21.310147058823528
0,0,24,0,300,19,161,9,2,2,1,25,738.855,0,189,15.0,29.5542
0,0,23,0,553,22,0,66,4,1,1,45,14.375,0,88,24.043478260869566,0.5989583333333334
0,0,24,0,0,0,0,0,2,1,2,25,0.0,0,0,0.0,0.0
0,0,22,0,210,15,0,11,2,1,1,25,10.125,0,26,13.125,0.44021739130434784
0,0,22,0,2210,44,0,21,3,1,1,30,90.16,0,65,49.111111111111114,3.92
0,0,15,0,680,9,0,12,2,1,1,25,31.005,0,21,68.0,1.9378125
5,0,14,0,5377,124,53,40,1,2,1,15,594.055,0,217,43.016,39.60366666666666
1,0,12,0,7917,154,41,38,4,1,1,45,304.275,0,233,51.07741935483871,23.40576923076923
0,0,13,1,1837,28,0,17,3,1,1,30,74.6,0,45,63.3448275862069,5.328571428571428
0,0,6,0,3375,23,183,8,3,1,1,30,867.92,0,214,140.625,123.98857142857142
0,0,6,0,472,2,0,5,2,1,1,25,21.33,1,7,157.33333333333334,3.0471428571428567
0,1,35,0,0,0,0,0,2,1,2,25,0.0,1,0,0.0,0.0
8,0,34,0,5513,92,19,22,2,1,1,25,337.725,1,133,59.27956989247312,9.649285714285716
4,1,34,0,1963,38,27,29,3,1,2,30,188.04,1,94,50.333333333333336,5.372571428571429
0,1,34,0,323,1,2,2,4,1,2,45,13.1,1,5,161.5,0.3742857142857143
0,0,25,0,1010,30,186,9,2,2,1,25,883.8,0,225,32.58064516129032,33.99230769230769
11,0,15,0,6087,135,78,40,1,2,1,15,771.21,0,253,44.75735294117647,48.200625
7,0,13,0,8627,165,66,38,4,1,1,45,384.8,0,269,51.96987951807229,27.485714285714288
3,0,14,2,2547,39,24,17,3,1,1,30,199.44,0,80,63.675,13.296
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1,18,84.42857142857143,6.721875
18,1,31,0,650,41,9,15,2,1,2,25,71.595,1,65,15.476190476190476,2.23734375
4,1,33,0,2685,35,2,14,2,1,2,25,131.4,1,51,74.58333333333333,3.864705882352941
13,0,40,1,4675,77,12,19,3,1,1,30,238.08,0,108,59.93589743589744,5.806829268292684
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0,31,51.916666666666664,1.937142857142857
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0,458,41.16417910447761,39.424
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0,117,61.68493150684932,7.210365853658536
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0,108,41.50769230769231,4.019268292682927
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0,157,45.842696629213485,7.871219512195123
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0,357,57.93478260869565,31.13170731707317
18,0,39,3,9420,127,151,45,3,1,1,30,985.88,0,323,73.59375,24.647
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0,228,79.98863636363636,14.588292682926829
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0,125,53.55555555555556,5.667317073170732
11,0,40,1,6223,101,14,14,3,1,1,30,308.96,0,129,61.009803921568626,7.535609756097561
14,1,40,0,2543,60,15,19,3,1,2,30,164.12,0,94,41.68852459016394,4.002926829268293
30,0,40,4,15445,231,61,34,3,2,1,30,871.04,0,326,66.57327586206897,21.244878048780485
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0,533,100.0,51.15414634146342
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0,377,83.54497354497354,35.63775
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0,313,73.17204301075269,26.197000000000003
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0,40,56.19047619047619,2.1375
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0,50,48.333333333333336,2.9609756097560975
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1,15,43.57142857142857,1.137375
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0,569,58.30597014925373,47.046
12,0,39,2,11770,160,18,49,4,1,1,45,343.25,0,227,73.1055900621118,8.58125
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0,235,85.64634146341463,20.929499999999997
28,0,35,0,1260,53,23,19,3,1,2,30,144.52,1,95,23.333333333333332,4.014444444444445
26,0,38,9,10740,99,8,44,5,1,1,55,174.585,0,151,107.4,4.476538461538461
18,0,38,2,6123,104,33,26,2,1,1,25,428.715,0,163,58.31428571428572,10.992692307692307
6,0,36,1,3145,28,7,16,3,1,1,30,154.92,0,51,108.44827586206897,4.1870270270270264
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1,81,68.64583333333333,5.202105263157895
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1,124,50.450980392156865,4.309615384615384
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1,19,48.666666666666664,1.1753846153846155
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0,46,61.65625,1.7333333333333332
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0,148,68.17307692307692,3.8720833333333338
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1,35,66.64285714285714,1.632051282051282
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0,25,58.45454545454545,0.6742307692307693
30,0,33,4,16380,244,7,82,2,2,1,25,779.58,0,333,66.85714285714286,22.928823529411765
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0,435,59.10569105691057,38.045405405405404
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0,127,45.20224719101124,5.13948717948718
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0,117,38.627450980392155,6.863157894736842
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0,266,51.416666666666664,24.627692307692307
9,0,29,2,1620,42,200,13,3,2,1,30,866.48,0,255,37.674418604651166,28.88266666666667
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0,152,40.71739130434783,2.9058620689655172
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0,57,31.40625,3.648
5,0,28,0,1130,16,28,5,4,1,2,45,98.65,0,49,66.47058823529412,3.401724137931035
15,0,27,1,1530,38,26,15,2,1,1,25,187.56,0,79,39.23076923076923,6.698571428571428
7,0,27,1,3530,67,15,25,3,1,1,30,203.88,0,107,51.911764705882355,7.281428571428571
7,0,20,1,2000,32,35,16,3,1,1,30,221.28,0,83,60.60606060606061,10.537142857142857
21,0,19,2,6698,147,92,44,2,2,1,25,722.025,0,283,45.25675675675676,36.10125
17,0,17,1,9238,177,80,42,5,1,1,55,261.225,0,299,51.89887640449438,14.512500000000001
13,0,18,4,3158,51,38,21,3,2,1,30,280.36,0,110,60.73076923076923,14.755789473684212
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0,280,99.8936170212766,89.80333333333334
8,1,11,2,1793,25,7,9,3,1,1,30,100.72,1,41,68.96153846153847,8.393333333333333
16,0,42,2,4735,80,17,21,3,1,1,30,260.6,0,118,58.45679012345679,6.060465116279071
8,0,43,2,683,14,19,8,3,1,1,30,103.88,0,41,45.53333333333333,2.360909090909091
18,0,41,2,2818,69,371,28,3,1,1,30,1599.48,0,468,40.25714285714286,38.082857142857144
18,0,42,2,4563,75,13,39,1,1,1,15,326.59,0,127,60.03947368421053,7.595116279069767
11,0,42,2,2758,67,14,37,2,1,1,25,190.125,0,118,40.55882352941177,4.421511627906977
19,0,42,3,4140,91,44,32,3,1,1,30,345.24,0,167,45.0,8.028837209302326
12,0,42,2,2725,48,297,22,4,1,1,45,811.825,0,367,55.61224489795919,18.879651162790697
21,0,41,4,9480,130,156,47,3,1,1,30,1008.4,0,333,72.36641221374046,24.00952380952381
15,0,42,2,14138,178,12,48,3,1,1,30,620.64,0,238,78.98324022346368,14.433488372093024
15,0,42,3,4880,92,14,29,4,1,1,45,159.3,0,135,52.473118279569896,3.704651162790698
14,0,42,2,6283,104,19,16,3,1,1,30,331.48,0,139,59.838095238095235,7.708837209302326
17,0,42,2,2603,63,20,21,4,1,1,45,116.65,0,104,40.671875,2.7127906976744187
33,0,42,5,15505,234,66,36,3,2,1,30,893.56,0,336,65.97872340425532,20.780465116279068
12,0,42,3,3460,36,495,12,4,1,1,45,1324.9,0,543,93.51351351351352,30.811627906976746
17,0,41,2,15850,191,162,34,2,1,1,25,1450.845,0,387,82.55208333333333,34.54392857142857
11,0,41,3,6865,95,198,30,3,1,1,30,1070.4,0,323,71.51041666666667,25.485714285714288
8,0,41,2,1240,23,12,15,2,1,1,25,110.835,0,50,51.666666666666664,2.638928571428571
10,0,42,2,1075,23,25,12,3,1,1,30,143.92,0,60,44.791666666666664,3.3469767441860463
8,0,41,2,365,9,12,4,3,1,1,30,62.96,1,25,36.5,1.499047619047619
11,0,41,2,7873,136,396,47,3,1,1,30,1904.36,0,579,57.46715328467153,45.34190476190476
15,0,41,3,11830,163,23,51,4,1,1,45,357.325,0,237,72.13414634146342,8.507738095238095
16,0,41,3,7083,84,120,41,2,1,1,25,862.515,0,245,83.32941176470588,20.53607142857143
31,1,37,2,1320,56,28,21,3,1,1,30,167.04,1,105,23.157894736842106,4.395789473684211
29,1,40,10,10800,102,13,46,5,2,1,55,183.03,0,161,104.85436893203884,4.464146341463414
21,0,40,3,6183,107,38,28,3,1,1,30,403.6,0,173,57.25,9.84390243902439
9,0,38,2,3205,31,12,18,3,1,1,30,177.44,0,61,100.15625,4.549743589743589
17,1,39,2,3355,50,21,20,3,1,1,30,220.2,1,91,65.7843137254902,5.505
17,0,40,2,2633,53,46,35,4,1,1,45,182.15,1,134,48.75925925925926,4.442682926829268
8,0,40,2,498,11,12,6,3,1,1,30,68.36,1,29,41.5,1.6673170731707316
9,0,40,2,2033,34,12,10,4,1,1,45,81.675,0,56,58.08571428571429,1.9920731707317072
11,0,37,3,7150,106,26,26,5,1,1,55,147.84,0,158,66.82242990654206,3.8905263157894736
8,1,40,2,993,16,21,8,4,1,1,45,77.725,1,45,58.411764705882355,1.895731707317073
8,0,40,3,703,13,16,6,5,1,1,55,34.74,0,35,50.214285714285715,0.8473170731707318
33,0,35,5,16440,247,12,84,2,2,1,25,804.915,0,343,66.29032258064517,22.35875
14,0,38,5,7330,125,283,37,3,2,1,30,1430.2,0,445,58.17460317460318,36.67179487179487
10,0,40,2,4083,91,14,32,3,1,1,30,222.96,0,137,44.380434782608695,5.438048780487805
11,0,39,2,2030,53,50,24,4,1,1,45,177.075,0,127,37.592592592592595,4.426875
14,0,40,2,3145,62,187,27,2,1,1,25,985.815,0,276,49.92063492063492,24.04426829268293
12,0,31,3,1680,45,205,15,3,2,1,30,889.0,0,265,36.52173913043478,27.78125
12,0,30,2,1933,48,42,72,5,1,1,55,92.715,0,162,39.44897959183673,2.990806451612903
19,0,31,2,1065,34,22,11,3,1,1,30,131.96,0,67,30.428571428571427,4.12375
8,0,30,2,1190,19,33,7,4,1,1,45,112.725,0,59,59.5,3.636290322580645
18,0,29,2,1590,41,31,17,2,1,1,25,212.895,0,89,37.857142857142854,7.096500000000001
10,0,29,2,3590,70,20,27,3,1,1,30,226.4,0,117,50.563380281690144,7.546666666666667
10,0,22,2,2060,35,40,18,3,1,1,30,243.8,0,93,57.22222222222222,10.6
24,0,21,3,6758,150,97,46,2,2,1,25,747.36,0,293,44.75496688741722,33.97090909090909
20,0,19,2,9298,180,85,44,5,1,1,55,269.67,0,309,51.370165745856355,13.483500000000001
16,0,20,5,3218,54,43,23,3,2,1,30,302.88,0,120,58.50909090909091,14.422857142857143
10,0,13,3,4755,49,227,14,3,1,1,30,1100.16,0,290,95.1,78.58285714285715
11,1,13,3,1853,28,12,11,3,1,1,30,123.24,1,51,63.89655172413793,8.802857142857142
10,0,38,1,4615,74,7,17,3,1,1,30,215.56,0,98,61.53333333333333,5.527179487179487
5,0,39,0,563,8,9,4,3,1,2,30,58.84,0,21,62.55555555555556,1.471
12,0,37,1,2698,63,361,24,3,1,1,30,1554.44,0,448,42.15625,40.90631578947369
12,0,38,1,4443,69,7,35,1,1,1,15,286.66,0,111,63.47142857142857,7.350256410256411
5,0,38,1,2638,61,7,33,2,1,1,25,152.955,0,101,42.54838709677419,3.9219230769230773
13,0,38,1,4020,85,34,28,3,1,1,30,300.2,0,147,46.74418604651163,7.697435897435897
6,0,38,1,2605,42,287,18,3,1,1,30,1253.88,0,347,60.58139534883721,32.150769230769235
15,0,37,2,9360,124,146,43,3,1,1,30,963.36,0,313,74.88,25.35157894736842
9,0,38,1,14018,172,7,44,3,1,1,30,595.6,0,223,81.02890173410404,15.271794871794873
9,0,38,1,4760,86,7,25,3,1,1,30,221.84,0,118,54.71264367816092,5.688205128205128
8,0,38,1,6163,98,9,12,3,1,1,30,286.44,0,119,62.25252525252525,7.344615384615385
11,0,38,0,2483,57,10,17,3,1,2,30,141.6,0,84,42.810344827586206,3.6307692307692307
27,0,38,3,15385,228,56,32,3,1,1,30,848.52,0,316,67.18340611353712,21.756923076923076
6,0,38,1,3340,30,485,8,3,1,1,30,2074.8,0,523,107.74193548387096,53.2
11,0,37,1,15730,185,152,30,2,1,1,25,1400.175,0,367,84.56989247311827,36.84671052631579
5,0,37,1,6745,89,188,26,3,1,1,30,1025.36,0,303,74.94444444444444,26.983157894736838
5,0,37,0,1120,17,7,11,2,1,2,25,82.665,0,35,62.22222222222222,2.1753947368421054
5,0,38,0,955,17,15,8,3,1,2,30,98.88,0,40,53.05555555555556,2.5353846153846153
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1,15,43.57142857142857,1.197236842105263
5,0,37,1,7753,130,386,43,3,1,1,30,1859.32,0,559,59.18320610687023,48.92947368421053
9,0,37,1,11710,157,13,47,4,1,1,45,329.175,0,217,74.11392405063292,8.6625
10,0,37,1,6963,78,110,37,2,1,1,25,811.845,0,225,88.13924050632912,21.36434210526316
25,1,33,0,1200,50,18,17,3,1,2,30,122.0,1,85,23.529411764705884,3.588235294117647
23,0,36,8,10680,96,7,42,5,1,1,55,172.14,0,145,110.10309278350516,4.652432432432432
15,0,36,1,6063,101,28,24,2,1,1,25,403.38,0,153,59.44117647058823,10.902162162162162
5,0,34,1,3085,25,7,14,3,1,1,30,152.4,0,46,118.65384615384616,4.354285714285714
11,0,35,0,3235,44,11,16,3,1,2,30,175.16,1,71,71.88888888888889,4.865555555555556
11,1,36,0,2513,47,36,31,3,1,2,30,246.4,1,114,52.354166666666664,6.65945945945946
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1,15,43.57142857142857,1.092972972972973
5,0,36,1,1913,28,7,6,4,1,1,45,66.025,0,41,65.96551724137932,1.7844594594594596
5,0,33,1,7030,100,16,22,5,1,1,55,130.95,0,138,69.60396039603961,3.8514705882352938
5,0,36,0,873,10,11,4,4,1,2,45,49.575,1,25,79.36363636363636,1.339864864864865
5,0,36,1,305,6,7,2,5,1,1,55,15.165,0,15,43.57142857142857,0.40986486486486484
27,0,31,3,16320,241,7,80,2,1,1,25,776.745,0,328,67.43801652892562,24.27328125
8,0,34,3,7210,119,273,33,2,2,1,25,1558.305,0,425,60.083333333333336,44.523
5,0,36,1,3963,85,7,28,3,1,1,30,189.92,0,120,46.08139534883721,5.132972972972973
5,0,35,0,1910,47,40,20,3,1,2,30,238.28,0,107,39.791666666666664,6.618888888888889
8,0,36,1,3025,56,177,23,2,1,1,25,935.145,0,256,53.07017543859649,25.27418918918919
6,0,27,1,1560,39,195,11,2,2,1,25,949.455,0,245,39.0,33.909107142857145
6,0,26,1,1813,42,32,68,4,1,1,45,126.375,0,142,42.16279069767442,4.680555555555555
13,0,27,0,945,28,12,7,3,1,2,30,86.92,0,47,32.58620689655172,3.1042857142857145
5,0,26,0,1070,13,23,3,4,1,2,45,84.575,0,39,76.42857142857143,3.1324074074074075
12,0,25,1,1470,35,21,13,2,1,1,25,162.225,0,69,40.833333333333336,6.239423076923076
5,0,25,1,3470,64,10,23,3,1,1,30,181.36,0,97,53.38461538461539,6.975384615384616
5,0,18,1,1940,29,30,14,2,1,1,25,223.605,0,73,64.66666666666667,11.768684210526315
18,0,17,1,6638,144,87,42,2,2,1,25,696.69,0,273,45.779310344827586,38.705000000000005
14,0,15,1,9178,174,75,40,5,1,1,55,252.78,0,289,52.44571428571429,15.79875
10,0,16,3,3098,48,33,19,3,1,1,30,257.84,0,100,63.224489795918366,15.16705882352941
5,0,9,1,4635,43,217,10,3,1,1,30,1055.12,0,270,105.3409090909091,105.51199999999999
5,1,9,1,1733,22,7,7,3,1,1,30,98.2,1,36,75.34782608695652,9.82
14,0,44,2,4755,79,22,23,3,1,1,30,281.36,0,124,59.4375,6.2524444444444445
