Complains,Subscription Length,Frequency of use,Seconds of Use,Distinct Called Numbers,Customer_Engagement,Average_Call_Duration,Status,Revenue_Per_Month,Customer Value,Churn
0,40,43,4000,25,579,90.9090909090909,1,33.62378048780488,1378.575,0
0,39,198,16390,47,423,82.36180904522612,1,38.6865,1547.46,0
0,39,102,7405,43,359,71.89320388349515,1,28.907,1156.28,0
0,39,30,1780,28,86,57.41935483870968,2,5.186249999999999,207.45,0
0,40,30,1615,25,96,52.096774193548384,2,5.604878048780488,229.8,0
1,39,16,905,17,61,53.23529411764706,2,4.186125,167.445,1
0,39,143,8413,60,615,58.42361111111112,1,49.756,1990.24,0
0,39,170,12370,64,273,72.3391812865497,1,10.275,411.0,0
0,39,91,7623,54,281,82.8586956521739,1,23.97825,959.13,0
1,35,63,1860,34,141,29.0625,2,7.025555555555555,252.92,1
0,38,109,11340,59,197,103.0909090909091,1,5.518846153846154,215.235,0
0,38,114,6723,41,209,58.46086956521739,1,12.550769230769232,489.48,0
0,36,38,3745,31,97,96.02564102564102,1,7.1167567567567565,263.32,0
1,37,57,3895,33,127,67.15517241379311,2,8.054736842105262,306.08,1
0,38,60,3173,48,170,52.01639344262295,2,6.046794871794871,235.825,1
0,38,18,1038,19,65,54.63157894736842,2,3.9548717948717953,154.24,1
0,38,41,2573,23,92,61.26190476190476,1,3.47051282051282,135.35,0
0,35,113,7690,39,194,67.45614035087719,1,5.00125,180.045,0
0,38,23,1533,21,81,63.875,2,3.3692307692307693,131.4,1
0,38,20,1243,19,71,59.19047619047619,1,1.7165384615384611,66.945,0
0,33,254,16980,97,379,66.58823529411765,1,26.51558823529412,901.53,0
0,36,132,7870,50,481,59.17293233082707,1,40.97513513513513,1516.08,0
0,38,98,4623,45,173,46.696969696969695,1,7.918974358974358,308.84,0
1,37,60,2570,37,163,42.131147540983605,2,6.072368421052632,230.75,1
0,38,69,3685,40,312,52.642857142857146,1,27.754615384615388,1082.43,0
0,29,52,2220,28,301,41.886792452830186,1,32.496,974.88,0
0,28,55,2473,85,198,44.160714285714285,1,4.307586206896552,124.92,0
0,29,41,1605,24,103,38.21428571428572,2,7.261333333333334,217.84,0
0,28,26,1730,20,95,64.07407407407408,2,5.737931034482759,166.4,0
0,27,48,2130,30,125,43.46938775510204,1,11.053928571428573,309.51,0
0,27,77,4130,40,153,52.94871794871795,1,11.152857142857142,312.28,0
0,20,42,2600,31,129,60.46511627906977,1,15.69904761904762,329.68,0
0,19,157,7298,59,329,46.18987341772152,1,42.19875,843.975,0
0,17,187,9838,57,345,52.32978723404256,1,16.770833333333332,301.875,0
0,18,61,3758,36,156,60.61290322580645,1,20.461052631578948,388.76,0
0,11,56,5295,27,326,92.89473684210526,1,98.83666666666666,1186.04,0
1,11,35,2393,24,87,66.47222222222223,1,17.426666666666666,209.12,1
0,40,67,4075,4,78,59.9264705882353,1,4.72390243902439,193.68,0
0,41,6,305,2,15,43.57142857142857,2,0.9628571428571427,40.44,0
0,39,56,2158,11,412,37.85964912280702,1,36.714,1468.56,0
0,40,62,3903,22,91,61.95238095238095,1,6.257926829268293,256.575,0
0,40,54,2098,20,81,38.14545454545455,1,3.1302439024390245,128.34,0
0,40,78,3480,15,111,44.050632911392405,1,5.227317073170732,214.32,0
0,40,35,2065,5,311,57.36111111111112,1,28.48780487804878,1168.0,0
0,39,117,8820,30,277,74.7457627118644,1,21.937,877.48,0
0,40,165,13478,31,203,81.19277108433735,1,13.993170731707318,573.72,0
0,40,79,4220,12,98,52.75,1,4.877073170731707,199.96,0
0,40,91,5623,17,115,61.119565217391305,1,6.257560975609756,256.56,0
0,40,50,1943,4,61,38.09803921568628,2,2.627317073170732,107.72,0
0,40,221,14845,19,280,66.86936936936937,1,18.600975609756095,762.64,0
0,40,23,2800,9,501,116.66666666666669,1,48.51024390243903,1988.92,0
0,39,178,15190,17,331,84.86033519553072,1,32.589,1303.56,0
0,39,82,6205,13,267,74.75903614457832,1,23.487,939.48,0
0,39,10,580,2,19,52.72727272727273,2,1.45125,58.05,0
0,40,10,415,2,19,37.72727272727273,2,1.0975609756097562,45.0,0
0,39,123,7213,30,523,58.16935483870968,1,44.336,1773.44,0
0,39,150,11170,34,191,73.97350993377484,1,7.5125,300.5,0
0,39,71,6423,24,189,89.20833333333333,1,17.88075,715.23,0
0,35,43,660,4,54,15.0,2,1.5588888888888888,56.12,1
0,38,89,10140,29,125,112.66666666666669,1,4.203461538461538,163.935,0
0,38,94,5523,11,117,58.13684210526316,1,7.865769230769231,306.765,1
0,36,18,2545,6,31,133.94736842105263,1,3.527567567567568,130.52,0
0,37,37,2695,3,47,70.92105263157895,2,3.6126315789473686,137.28,1
0,38,40,1973,18,78,48.1219512195122,2,4.115897435897436,160.52,1
1,38,6,305,2,15,43.57142857142857,2,1.0369230769230768,40.44,1
0,38,21,1373,2,30,62.40909090909091,1,1.3423076923076924,52.35,0
0,35,93,6490,9,109,69.04255319148936,1,3.0345833333333334,109.245,0
0,38,6,305,2,15,43.57142857142857,2,0.648076923076923,25.275,1
0,38,6,305,2,15,43.57142857142857,1,0.3888461538461538,15.165,0
0,33,234,15780,67,308,67.14893617021276,1,22.121470588235294,752.13,0
0,36,112,6670,20,389,59.02654867256637,1,35.115675675675675,1299.28,0
0,38,78,3423,15,100,43.32911392405063,1,4.308717948717948,168.04,0
0,37,40,1370,7,71,33.41463414634146,2,4.010526315789474,152.4,0
0,38,49,2485,10,220,49.7,1,21.50076923076923,838.53,0
0,29,32,1020,2,213,30.90909090909091,1,25.269333333333336,758.08,0
0,28,35,1273,55,106,35.361111111111114,1,2.506896551724138,72.7,0
0,29,21,405,2,30,18.40909090909091,2,1.5013333333333334,45.04,0
0,28,6,305,2,15,43.57142857142857,2,0.871551724137931,25.275,0
0,27,28,930,2,37,32.06896551724138,1,2.6646428571428573,74.61,0
0,27,57,2930,10,74,50.51724137931034,1,5.267142857142857,147.48,0
0,20,22,1400,2,38,60.869565217391305,1,6.047142857142857,126.99,0
0,19,137,6098,29,237,44.18840579710145,1,30.003750000000004,600.075,0
0,17,167,8638,27,253,51.41666666666666,1,12.254166666666666,220.575,0
0,18,41,2558,6,64,60.90476190476191,1,9.050526315789474,171.96,0
0,11,36,4095,25,262,110.67567567567568,1,80.77,969.24,0
1,11,15,1193,2,24,74.5625,1,6.359999999999999,76.32,1
0,41,83,4790,23,150,57.023809523809526,1,8.831428571428571,370.92,0
0,42,17,738,10,73,41.0,2,4.981395348837209,214.2,0
0,40,72,2873,30,500,39.35616438356164,1,41.702439024390245,1709.8,0
0,41,78,4618,41,159,58.45569620253165,1,11.387619047619047,478.28,0
0,41,70,2813,39,150,39.61971830985915,1,7.481785714285714,314.235,0
0,41,94,4195,34,199,44.1578947368421,1,10.846666666666668,455.56,0
0,41,51,2780,24,399,53.46153846153846,1,20.97083333333333,880.775,0
0,40,133,9535,49,365,71.15671641791045,1,27.285853658536585,1118.72,0
0,41,181,14193,50,270,77.98351648351648,1,17.403809523809525,730.96,0
0,41,95,4935,31,167,51.40625,1,5.434523809523809,228.25,0
0,41,107,6338,18,171,58.68518518518518,1,10.51904761904762,441.8,0
1,41,66,2658,23,136,39.67164179104478,2,4.419047619047619,185.6,0
0,41,237,15560,38,368,65.3781512605042,1,23.901904761904763,1003.88,0
0,41,39,3515,14,575,87.875,1,33.18690476190476,1393.85,0
0,40,194,15905,36,419,81.56410256410257,1,34.14536585365854,1399.96,0
0,40,98,6920,32,355,69.8989898989899,1,17.99878048780488,737.95,0
0,40,26,1295,17,82,47.96296296296296,2,5.093658536585366,208.84,0
0,41,26,1130,14,92,41.851851851851855,2,6.053333333333334,254.24,0
0,40,12,420,6,57,32.30769230769231,2,4.226341463414634,173.28,1
0,40,139,7928,49,611,56.62857142857143,1,49.138536585365856,2014.68,0
0,40,166,11885,53,269,71.16766467065868,1,10.396951219512196,426.275,0
0,40,87,7138,43,277,81.11363636363636,1,21.390243902439025,877.0,0
1,36,59,1375,23,137,22.916666666666668,2,7.496216216216217,277.36,1
0,39,105,10855,48,193,102.40566037735849,1,5.61,224.4,0
0,39,110,6238,30,205,56.1981981981982,1,12.848,513.92,0
0,37,34,3260,20,93,93.14285714285714,1,4.7328947368421055,179.85,0
0,38,53,3410,22,123,63.14814814814815,2,8.474871794871794,330.52,1
1,39,56,2688,37,166,47.1578947368421,2,6.2775,251.1,1
0,39,14,553,8,61,36.86666666666667,2,4.4670000000000005,178.68,1
0,39,37,2088,12,88,54.94736842105263,1,3.765625,150.625,0
0,36,109,7205,28,190,65.5,1,5.113783783783784,189.21,0
0,39,19,1048,10,77,52.4,2,3.666875,146.675,1
0,39,16,758,8,67,44.588235294117645,1,1.90275,76.11,0
0,34,250,16495,86,375,65.71713147410358,1,26.54357142857143,929.025,0
0,37,128,7385,39,477,57.24806201550388,1,40.54,1540.52,0
0,39,94,4138,34,169,43.55789473684211,1,8.331999999999999,333.28,0
0,38,56,2085,26,159,36.578947368421055,2,6.308333333333334,246.025,0
0,39,65,3200,29,308,48.48484848484848,1,24.665,986.6,0
0,30,48,1735,17,297,35.40816326530612,1,32.23612903225806,999.32,0
0,29,51,1988,74,194,38.23076923076923,1,4.4695,134.085,0
0,30,37,1120,13,99,29.473684210526315,2,7.815483870967742,242.28,0
0,29,22,1245,9,91,54.130434782608695,2,6.055833333333334,181.675,0
0,28,44,1645,19,121,36.55555555555556,1,11.620862068965517,337.005,0
0,28,73,3645,29,149,49.25675675675676,1,7.256896551724138,210.45,0
0,21,38,2115,20,125,54.23076923076923,1,16.096363636363638,354.12,0
0,20,153,6813,48,325,44.24025974025974,1,41.49857142857143,871.47,0
0,18,183,9353,46,341,50.83152173913044,1,16.370526315789476,311.04,0
0,19,57,3273,25,152,56.43103448275862,1,12.9125,258.25,0
0,12,52,4810,16,322,90.75471698113208,1,93.11384615384615,1210.48,0
1,12,31,1908,13,83,59.625,1,17.966153846153848,233.56,1
0,39,71,4560,15,93,63.333333333333336,1,5.997375,239.895,0
0,40,6,305,2,15,43.57142857142857,2,1.1096341463414634,45.495,0
0,38,60,2643,22,416,43.32786885245902,1,41.65730769230769,1624.635,0
0,39,66,4388,33,106,65.49253731343283,1,7.08675,283.47,0
0,39,58,2583,31,96,43.77966101694916,1,4.593875,183.755,0
0,39,82,3965,26,115,47.7710843373494,1,4.747,189.88,0
0,39,39,2550,16,315,63.75,1,28.589,1143.56,0
0,38,121,9305,41,281,76.27049180327869,1,21.87282051282051,853.04,0
0,39,169,13963,42,218,82.13529411764706,1,14.832,593.28,0
0,39,83,4705,23,113,56.01190476190476,1,5.488,219.52,0
0,39,95,6108,10,112,63.625,1,7.765874999999999,310.635,0
1,39,54,2428,15,76,44.14545454545455,2,3.182,127.28,0
0,39,225,15330,30,284,67.83185840707965,1,18.455,738.2,0
0,39,27,3285,6,491,117.32142857142856,1,49.112,1964.48,0
0,38,182,15675,28,335,85.65573770491804,1,32.71961538461539,1276.065,0
0,38,86,6690,24,271,76.89655172413794,1,23.4625641025641,915.04,0
0,38,14,1065,9,30,71.0,2,2.052692307692308,80.055,0
0,39,14,900,6,27,60.0,2,1.81575,72.63,0
0,38,6,305,2,15,43.57142857142857,2,1.1665384615384615,45.495,1
0,38,127,7698,41,527,60.140625,1,50.45192307692308,1967.625,0
0,38,154,11655,45,206,75.19354838709677,1,12.82974358974359,500.36,0
0,38,75,6908,35,193,90.89473684210526,1,17.63423076923077,687.735,0
1,34,47,1145,15,69,23.854166666666668,2,2.4325714285714284,85.14,1
0,37,93,10625,40,140,113.03191489361704,1,7.511842105263158,285.45,0
0,37,98,6008,22,127,60.686868686868685,1,8.059736842105263,306.27,1
0,35,22,3030,12,41,131.7391304347826,1,4.1688888888888895,150.08,0
0,36,41,3180,14,62,75.71428571428571,2,4.238918918918919,156.84,1
0,37,44,2458,29,82,54.62222222222222,2,3.5810526315789475,136.08,1
1,37,6,305,2,15,43.57142857142857,2,1.0642105263157895,40.44,1
0,37,25,1858,4,36,71.46153846153847,1,2.7189473684210523,103.32,0
0,34,97,6975,20,124,71.1734693877551,1,5.551428571428572,194.3,0
0,37,7,818,2,16,102.25,2,1.0032894736842106,38.125,1
0,37,6,305,2,15,43.57142857142857,1,0.399078947368421,15.165,0
0,32,238,16265,78,323,68.05439330543933,1,23.45863636363636,774.135,0
0,35,116,7155,31,393,61.15384615384615,1,39.83875,1434.195,0
0,37,82,3908,26,115,47.08433734939759,1,5.553947368421053,211.05,0
0,36,44,1855,18,75,41.22222222222222,2,3.458378378378378,127.96,0
0,37,53,2970,21,224,55.0,1,21.343026315789476,811.035,0
0,28,36,1505,9,213,40.67567567567568,1,28.460172413793103,825.345,0
0,27,39,1758,66,112,43.95,1,2.2294642857142857,62.425,0
0,28,25,890,5,37,34.23076923076923,2,2.5060344827586207,72.675,0
0,27,10,1015,2,19,92.27272727272728,2,1.5401785714285714,43.125,0
0,26,32,1415,11,50,42.87878787878788,1,3.578333333333333,96.615,0
0,26,61,3415,21,89,55.08064516129032,1,6.1866666666666665,167.04,0
0,19,26,1885,12,45,69.81481481481481,1,5.874750000000001,117.495,0
0,18,141,6583,40,241,46.35915492957746,1,36.83263157894737,699.82,0
0,16,171,9123,38,257,53.0406976744186,1,20.72647058823529,352.35,0
0,17,45,3043,17,69,66.15217391304348,1,8.41777777777778,151.52,0
0,10,40,4580,8,238,111.70731707317071,1,85.89090909090909,944.8,0
0,10,19,1678,5,31,83.9,1,8.716363636363637,95.88,1
0,40,78,4865,22,121,61.58227848101266,1,6.871219512195123,281.72,0
0,41,12,813,9,44,62.53846153846154,2,2.9761904761904763,125.0,0
0,39,67,2948,29,471,43.35294117647059,1,40.515,1620.6,0
0,40,73,4693,40,130,63.41891891891892,1,8.67390243902439,355.63,0
0,40,65,2888,38,121,43.75757575757576,1,5.216707317073171,213.885,0
0,40,89,4270,33,170,47.44444444444444,1,8.935609756097561,366.36,0
0,40,46,2855,23,370,60.74468085106383,1,32.19609756097561,1320.04,0
0,39,128,9610,48,336,74.49612403100775,1,25.738,1029.52,0
0,40,176,14268,49,241,80.61016949152543,1,15.652682926829268,641.76,0
0,40,90,5010,30,138,55.05494505494506,1,6.7317073170731705,276.0,0
0,40,102,6413,17,142,62.262135922330096,1,8.600000000000001,352.6,0
0,40,61,2733,22,107,44.08064516129032,2,5.067317073170732,207.76,0
1,40,232,15635,37,339,67.1030042918455,1,22.30926829268293,914.68,0
0,40,34,3590,13,546,102.57142857142856,1,52.218536585365854,2140.96,0
0,39,189,15980,35,390,84.10526315789474,1,36.865125,1474.605,0
0,39,93,6995,31,326,74.41489361702128,1,27.288,1091.52,0
0,39,21,1370,16,53,62.27272727272727,2,3.364875,134.595,0
0,40,21,1205,13,63,54.77272727272727,2,4.025365853658537,165.04,0
0,39,7,495,5,28,61.875,2,2.36475,94.59,1
0,39,134,8003,48,582,59.28148148148148,1,48.137,1925.48,0
0,39,161,11960,52,240,73.82716049382717,1,9.263125,370.525,0
0,39,82,7213,42,248,86.90361445783132,1,22.156875,886.275,0
1,35,54,1450,22,108,26.363636363636363,2,5.226666666666667,188.16,1
0,38,100,10930,47,164,108.21782178217822,1,4.896153846153846,190.95,0
0,38,105,6313,29,176,59.5566037735849,1,12.25153846153846,477.81,0
0,36,29,3335,19,64,111.16666666666669,1,5.366486486486487,198.56,0
1,37,48,3485,21,94,71.12244897959184,2,6.350526315789473,241.32,1
1,38,51,2763,36,137,53.13461538461539,2,5.008974358974359,195.35,1
0,38,9,628,7,32,62.8,2,2.2943589743589743,89.48,1
0,38,32,2163,11,59,65.54545454545455,1,2.4326923076923075,94.875,0
0,35,104,7280,27,161,69.33333333333333,1,4.326666666666666,155.76,0
0,38,14,1123,9,48,74.86666666666666,2,2.331410256410256,90.925,1
0,38,11,833,7,38,69.41666666666667,1,1.0938461538461537,42.66,0
0,33,245,16570,85,346,67.35772357723577,1,24.372794117647057,828.675,0
0,36,123,7460,38,448,60.16129032258065,1,39.22486486486486,1451.32,0
0,38,89,4213,33,140,46.81111111111111,1,6.258461538461539,244.08,0
0,37,51,2160,25,130,41.53846153846154,2,8.01157894736842,304.44,0
0,38,60,3275,28,279,53.68852459016394,1,25.886538461538464,1009.575,0
0,29,43,1810,16,268,41.13636363636363,1,30.337333333333333,910.12,0
0,28,46,2063,73,165,43.8936170212766,1,3.470172413793104,100.635,0
0,29,32,1195,12,70,36.21212121212121,2,5.102666666666667,153.08,0
0,28,17,1320,8,62,73.33333333333333,2,4.3422413793103445,125.925,0
0,27,39,1720,18,92,43.0,1,8.451964285714286,236.655,0
0,27,68,3720,28,120,53.91304347826087,1,8.84,247.52,0
0,20,33,2190,19,96,64.41176470588235,1,12.615238095238096,264.92,0
0,19,148,6887,47,296,46.22147651006711,1,38.55375,771.075,0
0,17,178,9427,45,312,52.66480446927374,1,15.420833333333333,277.575,0
0,18,52,3347,24,123,63.15094339622642,1,17.050526315789472,323.96,0
0,11,47,4885,15,293,101.77083333333331,1,93.44,1121.28,0
1,11,26,1982,12,54,73.4074074074074,1,12.026666666666666,144.32,1
0,40,76,4485,16,95,58.24675324675325,1,4.742439024390244,194.44,0
0,41,10,433,3,18,39.36363636363637,2,0.8980952380952381,37.72,0
0,39,65,2568,23,445,38.90909090909091,1,38.333,1533.32,0
0,40,71,4313,34,105,59.90277777777778,1,5.8809756097560975,241.12,0
0,40,63,2508,32,95,39.1875,1,2.821829268292683,115.695,0
0,40,87,3890,27,144,44.20454545454545,1,6.806829268292683,279.08,0
0,40,44,2475,17,344,55.0,1,30.06731707317073,1232.76,0
0,39,126,9230,42,310,72.67716535433071,1,23.556,942.24,0
0,40,174,13888,43,217,79.36,1,13.719024390243902,562.48,0
0,40,88,4630,24,112,52.02247191011236,1,4.602926829268292,188.72,0
0,40,100,6033,11,116,59.73267326732673,1,6.4712195121951215,265.32,0
1,40,59,2353,16,81,39.21666666666667,2,2.9385365853658536,120.48,0
0,40,230,15255,31,313,66.03896103896103,1,20.180487804878048,827.4,0
0,40,32,3210,7,520,97.27272727272728,1,50.08975609756097,2053.68,0
0,39,187,15600,29,364,82.97872340425532,1,34.410375,1376.415,0
0,39,91,6615,25,300,71.90217391304348,1,25.106,1004.24,0
0,39,19,990,10,29,49.5,2,1.135125,45.405,0
0,40,19,825,7,37,41.25,2,1.8965853658536589,77.76,0
0,39,0,0,0,0,0.0,2,0.0,0.0,1
0,39,132,7623,42,556,57.31578947368421,1,45.955,1838.2,0
0,39,159,11580,46,214,72.375,1,7.899375000000001,315.975,0
0,39,80,6833,36,222,84.35802469135803,1,19.702125,788.085,0
1,35,52,1070,16,82,20.18867924528302,2,2.802222222222222,100.88,1
0,38,98,10550,41,139,106.56565656565655,1,4.095384615384615,159.72,0
0,38,103,5933,23,150,57.04807692307692,1,9.733846153846152,379.62,0
0,36,27,2955,13,40,105.53571428571428,1,3.223783783783784,119.28,0
0,37,46,3105,15,68,66.06382978723404,2,4.053684210526316,154.04,1
0,38,49,2383,30,111,47.66,2,3.6102564102564103,140.8,1
0,38,7,248,1,8,31.0,2,0.2615384615384615,10.2,1
0,38,30,1783,5,35,57.516129032258064,1,1.1621794871794873,45.325,0
0,35,102,6900,21,135,66.99029126213593,1,3.4175,123.03,0
0,38,12,743,3,22,57.15384615384615,2,0.9326923076923076,36.375,1
0,38,9,453,1,12,45.3,1,0.2546153846153846,9.93,0
0,33,243,16190,79,322,66.35245901639344,1,21.74955882352941,739.485,0
0,36,121,7080,32,422,58.03278688524591,1,36.865945945945946,1364.04,0
0,38,87,3833,27,114,43.55681818181818,1,4.02051282051282,156.8,0
0,37,49,1780,19,104,35.6,2,5.714736842105263,217.16,0
0,38,58,2895,22,253,49.067796610169495,1,23.368846153846157,911.385,0
0,29,41,1430,10,242,34.04761904761905,1,27.428,822.84,0
0,28,44,1683,67,139,37.4,1,2.341551724137931,67.905,0
0,29,30,815,6,44,26.29032258064516,2,2.1933333333333334,65.8,0
0,28,15,940,2,36,58.75,2,2.461206896551724,71.375,0
0,27,37,1340,12,66,35.26315789473684,1,4.945178571428571,138.465,0
0,27,66,3340,22,94,49.85074626865672,1,5.722857142857143,160.24,0
0,20,31,1810,13,70,56.5625,1,8.459047619047618,177.64,0
0,19,146,6507,41,270,44.265306122448976,1,33.64425,672.885,0
0,17,176,9047,39,286,51.11299435028248,1,13.6025,244.845,0
0,18,50,2967,18,97,58.1764705882353,1,12.456842105263158,236.68,0
0,11,45,4505,9,267,97.93478260869566,1,86.16666666666667,1034.0,0
1,11,24,1602,6,30,64.08,1,5.420000000000001,65.04,1
0,35,71,4675,18,93,64.93055555555556,1,6.4325,231.57,0
0,36,5,623,5,16,103.83333333333331,2,1.4935135135135134,55.26,0
0,34,60,2758,25,443,45.21311475409836,1,49.65171428571429,1737.81,0
0,35,66,4503,36,102,67.2089552238806,1,6.980416666666667,251.295,0
0,35,58,2698,34,93,45.72881355932204,1,4.363333333333333,157.08,0
0,35,82,4080,29,142,49.1566265060241,1,8.068888888888889,290.48,0
0,35,39,2665,19,342,66.625,1,34.56,1244.16,0
0,34,121,9420,44,308,77.21311475409836,1,27.24685714285714,953.64,0
0,35,169,14078,45,214,82.81176470588235,1,15.83,569.88,0
0,35,83,4820,26,110,57.38095238095238,1,5.558888888888889,200.12,0
0,35,95,6223,13,114,64.82291666666667,1,8.6475,311.31,0
0,35,54,2543,18,79,46.23636363636364,2,3.663333333333333,131.88,0
0,35,225,15445,33,311,68.34070796460178,1,23.3,838.8,0
0,35,27,3400,9,518,121.42857142857144,1,57.36333333333333,2065.08,0
0,34,182,15790,31,362,86.28415300546447,1,39.69257142857143,1389.24,0
0,34,86,6805,27,298,78.2183908045977,1,29.018285714285717,1015.64,0
0,34,14,1180,12,26,78.66666666666667,2,1.5351428571428571,53.73,0
0,35,14,1015,9,35,67.66666666666667,2,2.7862500000000003,100.305,0
0,34,127,7813,44,554,61.0390625,1,59.45142857142858,2080.8,0
0,34,154,11770,48,212,75.93548387096774,1,14.770285714285714,516.96,0
0,34,75,7023,38,220,92.40789473684212,1,22.883142857142857,800.91,0
1,30,47,1260,18,80,26.25,2,4.074677419354838,126.315,1
0,33,93,10740,43,136,114.25531914893617,1,7.965441176470588,270.825,0
0,33,98,6123,25,148,61.84848484848485,1,11.5425,392.445,1
0,31,22,3145,15,37,136.7391304347826,1,3.95875,126.68,0
1,32,41,3295,17,66,78.45238095238095,2,5.013333333333334,165.44,1
0,33,44,2573,32,109,57.17777777777778,2,6.961176470588235,236.68,1
0,33,2,438,3,5,146.0,2,0.5176470588235295,17.6,1
0,33,25,1973,7,32,75.88461538461539,1,2.3505882352941176,79.92,0
0,30,97,7090,23,133,72.34693877551021,1,6.844354838709678,212.175,0
0,33,7,933,5,20,116.625,2,1.2794117647058822,43.5,1
0,33,4,643,3,10,128.6,1,0.4177941176470588,14.205,0
0,28,238,16380,81,319,68.53556485355648,1,25.78655172413793,747.81,0
0,31,116,7270,34,420,62.136752136752136,1,48.3553125,1547.37,0
0,33,82,4023,29,112,48.46987951807229,1,5.565441176470588,189.225,0
0,32,44,1970,21,102,43.77777777777778,2,6.926060606060606,228.56,0
0,33,53,3085,24,251,57.129629629629626,1,27.18264705882353,924.21,0
0,24,36,1620,12,240,43.78378378378378,1,37.5408,938.52,0
0,23,39,1873,69,137,46.825,1,5.0125,120.3,0
0,24,25,1005,8,42,38.65384615384615,2,3.474,86.85,0
0,23,10,1130,4,34,102.72727272727272,2,3.270833333333333,78.5,0
0,22,32,1530,14,64,46.36363636363637,1,6.577826086956521,151.29,0
0,22,61,3530,24,92,56.935483870967744,1,7.462608695652173,171.64,0
0,15,26,2000,15,68,74.07407407407408,1,13.291875,212.67,0
0,14,141,6697,43,268,47.16197183098591,1,55.87266666666667,838.09,0
0,12,171,9237,41,284,53.70348837209303,1,31.93846153846154,415.2,0
0,13,45,3157,20,95,68.6304347826087,1,17.720000000000002,248.08,0
0,6,40,4695,11,265,114.51219512195122,1,149.34285714285716,1045.4,0
0,6,19,1792,8,27,89.6,1,10.348571428571429,72.44,1
0,45,83,4675,20,123,55.65476190476191,1,5.8765217391304345,270.32,0
0,46,17,623,7,46,34.611111111111114,2,2.4170212765957446,113.6,0
0,44,72,2758,27,473,37.78082191780822,1,35.76,1609.2,0
0,45,78,4503,38,132,57.0,1,7.390326086956521,339.955,0
0,45,70,2698,36,123,38.0,1,4.370869565217391,201.06,0
0,45,94,4080,31,172,42.94736842105263,1,7.716521739130434,354.96,0
0,45,51,2665,21,372,51.25,1,17.780434782608694,817.9,0
0,44,133,9420,46,338,70.29850746268657,1,22.62488888888889,1018.12,0
0,45,181,14078,47,243,77.35164835164835,1,13.703478260869565,630.36,0
0,45,95,4820,28,140,50.208333333333336,1,3.595108695652174,165.375,0
0,45,107,6223,15,144,57.62037037037037,1,7.4173913043478255,341.2,0
0,45,66,2543,20,109,37.95522388059702,2,2.6679347826086954,122.725,0
0,45,237,15445,35,341,64.89495798319328,1,19.636521739130437,903.28,0
0,45,39,3400,11,548,85.0,1,28.93423913043478,1330.975,0
0,44,194,15790,33,392,80.97435897435898,1,28.874666666666663,1299.36,0
0,44,98,6805,29,328,68.73737373737374,1,15.001666666666669,675.075,0
0,44,26,1180,14,55,43.7037037037037,2,2.405333333333333,108.24,0
0,45,26,1015,11,65,37.5925925925926,2,3.34,153.64,0
0,44,12,305,3,30,23.46153846153846,2,1.6151111111111112,72.68,1
0,44,139,7813,46,584,55.80714285714286,1,42.53511111111111,1914.08,0
0,44,166,11770,50,242,70.47904191616766,1,8.075555555555555,363.4,0
0,44,87,7023,40,250,79.80681818181819,1,17.253333333333334,776.4,0
1,40,59,1260,20,110,21.0,2,4.311219512195121,176.76,1
0,43,105,10740,45,166,101.32075471698111,1,4.242613636363637,186.675,0
0,43,110,6123,27,178,55.16216216216216,1,9.393636363636364,413.32,0
0,41,34,3145,17,66,89.85714285714286,1,2.7851190476190477,116.975,0
1,42,53,3295,19,96,61.01851851851852,2,5.346976744186046,229.92,1
1,43,56,2573,34,139,45.14035087719298,2,4.277840909090909,188.225,1
0,43,14,438,5,34,29.2,2,1.7745454545454544,78.08,1
0,43,37,1973,9,61,51.92105263157895,1,1.9943181818181817,87.75,0
0,40,109,7090,25,163,64.45454545454545,1,3.694756097560976,151.485,0
0,43,19,933,7,50,46.65,2,1.9045454545454543,83.8,1
0,43,16,643,5,40,37.8235294117647,1,0.8723863636363636,38.385,0
0,38,250,16380,83,348,65.2589641434263,1,20.91923076923077,815.85,0
0,41,128,7270,36,450,56.35658914728682,1,34.28380952380952,1439.92,0
0,43,94,4023,31,142,42.34736842105263,1,5.288181818181818,232.68,0
0,42,56,1970,23,132,34.56140350877193,2,4.259302325581396,183.15,0
0,43,65,3085,26,281,46.74242424242424,1,20.13636363636364,886.0,0
0,34,48,1620,14,270,33.06122448979592,1,25.677714285714288,898.72,0
0,33,51,1873,71,167,36.01923076923077,1,2.8341176470588234,96.36,0
0,34,37,1005,10,72,26.44736842105263,2,4.048,141.68,0
0,33,22,1130,6,64,49.130434782608695,2,3.494117647058824,118.8,0
0,32,44,1530,16,94,34.0,1,6.782727272727273,223.83,0
0,32,73,3530,26,122,47.7027027027027,1,4.471969696969697,147.575,0
0,25,38,2000,17,98,51.282051282051285,1,9.750769230769231,253.52,0
0,24,153,6697,45,298,43.48701298701299,1,30.33,758.25,0
0,22,183,9237,43,314,50.20108695652174,1,11.882608695652175,273.3,0
0,23,57,3157,22,125,54.43103448275862,1,8.139583333333333,195.35,0
0,16,52,4695,13,295,88.58490566037736,1,65.28705882352942,1109.88,0
0,16,31,1792,10,56,56.0,1,7.818823529411764,132.92,1
0,41,88,5385,19,144,60.50561797752809,1,8.736190476190476,366.92,0
0,42,22,1333,6,50,57.95652173913044,2,3.3069767441860463,142.2,0
